cid,county,spid,segment,clan1,sname,est_pop,est_hh1,map,nsegment,nsample1,spInterval1,randomStart1,pop,est_hh2,district,clan2,vname,nvillage,spInterval2,randomStart2,coords,_coords_latitude,_coords_longitude,_coords_altitude,_coords_precision,instanceID,instanceName,_id,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_review_status,_review_comment,_media_all_received,_xform_id
2,Grand Bassa,15,189,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35,15,District # 3,Faitro,Dahn / Flanke,13,8,6,n/a,n/a,n/a,n/a,n/a,uuid:84fefa14-a889-4ab2-886e-9a014fd40742,VF-Grand Bassa-Sampling Point 15-Segment/Village189,34293457,84fefa14-a889-4ab2-886e-9a014fd40742,2018-09-11T19:26:43,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,7,78,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13,412,District # 1,Sonniewein,Malikor's,13,206,81,6.0243193 -10.2093153 41.4 10.0,6.0243193,-10.2093153,41.4,10.0,uuid:d7206011-c71e-427a-b2cb-55f1a45e9716,VF-Grand Bassa-Sampling Point 7-Segment/Village78,34295128,d7206011-c71e-427a-b2cb-55f1a45e9716,2018-09-11T20:27:39,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,26,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,59,14,Neekreen,Harmonville,Zardah,13,7,2,5.813611666666667 -9.938465 5.9 4.9,5.813611666666667,-9.938465,5.9,4.9,uuid:f579e326-72ba-490f-a6ec-3a7c1043afb3,VF-Grand Bassa-Sampling Point 2-Segment/Village26,34295760,f579e326-72ba-490f-a6ec-3a7c1043afb3,2018-09-11T20:50:51,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,200,50,District # 4,Neetorn,Vaimah,13,25,22,5.812833333333333 -9.919641666666667 30.1 5.0,5.812833333333333,-9.919641666666667,30.1,5.0,uuid:c43d60a0-af51-41ed-8aef-08e3a1d90cda,VF-Grand Bassa-Sampling Point 2-Segment/Village25,34295775,c43d60a0-af51-41ed-8aef-08e3a1d90cda,2018-09-11T20:52:38,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,23,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,105,18,District # 4,Neetorn,Garmondeh / Troyea Vi,13,9,8,5.800140000000001 -9.897755 3.1 5.0,5.800140000000001,-9.897755,3.1,5.0,uuid:4c0a1076-488e-4e8b-8f47-dadfd29d7925,VF-Grand Bassa-Sampling Point 2-Segment/Village23,34295795,4c0a1076-488e-4e8b-8f47-dadfd29d7925,2018-09-11T20:53:08,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,22,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36,9,District # 4,Neetorn,Duah Village,13,5,5,5.795280000000001 -9.905708333333333 14.7 4.9,5.795280000000001,-9.905708333333333,14.7,4.9,uuid:e15ad31e-d478-471e-ac56-7fb92fb30400,VF-Grand Bassa-Sampling Point 2-Segment/Village22,34295881,e15ad31e-d478-471e-ac56-7fb92fb30400,2018-09-11T20:58:09,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,24,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36,7,Neekreen,Harmonville,Gborgar Village,13,4,2,5.813226666666666 -9.947206666666666 67.6 4.9,5.813226666666666,-9.947206666666666,67.6,4.9,uuid:0818067f-60b4-40cf-a47c-95218d379400,VF-Grand Bassa-Sampling Point 2-Segment/Village24,34295896,0818067f-60b4-40cf-a47c-95218d379400,2018-09-11T21:00:39,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,7,90,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,4,District # 1,Whenzohn,Wesseh Village,13,2,1,6.087843333333333 -10.265828333333333 0.7 4.8,6.087843333333333,-10.265828333333333,0.7,4.8,uuid:68ddf698-df4a-4898-9b6a-e802bc4886c2,VF-Grand Bassa-Sampling Point 7-Segment/Village90,34345958,68ddf698-df4a-4898-9b6a-e802bc4886c2,2018-09-12T19:22:09,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,7,82,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Whenzohn,Duo Village,13,2,1,6.0678546 -10.264284 -10.5 10.0,6.0678546,-10.264284,-10.5,10.0,uuid:a3de7753-e6ee-490e-b18e-81ea2576ddba,VF-Grand Bassa-Sampling Point 7-Segment/Village82,34346006,a3de7753-e6ee-490e-b18e-81ea2576ddba,2018-09-12T19:24:29,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,187,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,33,District # 3,Wodorgbah,Manideh / Dowher,13,17,8,n/a,n/a,n/a,n/a,n/a,uuid:72d3e9a1-4eee-465d-808d-0599a9b6cc53,VF-Grand Bassa-Sampling Point 15-Segment/Village187,34362984,72d3e9a1-4eee-465d-808d-0599a9b6cc53,2018-09-13T08:12:00,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,182,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,175,30,District # 3,Zeewein-B,Weebo / Zedrew,13,15,9,n/a,n/a,n/a,n/a,n/a,uuid:95f0018d-01be-431e-9699-0453a9f77e2e,VF-Grand Bassa-Sampling Point 15-Segment/Village182,34363001,95f0018d-01be-431e-9699-0453a9f77e2e,2018-09-13T08:12:20,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,183,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,113,22,District # 3,Zeewein-B,George Briggs / Tuku,13,11,9,n/a,n/a,n/a,n/a,n/a,uuid:42652c48-0ce0-471a-8597-f44b46a078f8,VF-Grand Bassa-Sampling Point 15-Segment/Village183,34363018,42652c48-0ce0-471a-8597-f44b46a078f8,2018-09-13T08:12:35,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,193,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,80,22,District # 3,Faitro,Kofa Gborgar,13,11,6,n/a,n/a,n/a,n/a,n/a,uuid:9f3bb96b-44d2-416f-ba91-3b6f7125a434,VF-Grand Bassa-Sampling Point 15-Segment/Village193,34363030,9f3bb96b-44d2-416f-ba91-3b6f7125a434,2018-09-13T08:12:47,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,192,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16,3,District # 3,Faitro,Garmana Village,13,2,2,n/a,n/a,n/a,n/a,n/a,uuid:a57b1b67-984e-4241-be85-7738314c01c7,VF-Grand Bassa-Sampling Point 15-Segment/Village192,34363032,a57b1b67-984e-4241-be85-7738314c01c7,2018-09-13T08:12:49,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,188,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,9,District # 3,Wodorgbah,Zlowein,13,5,5,n/a,n/a,n/a,n/a,n/a,uuid:7c80b98a-8abf-4cfd-a330-b3650f59b5b4,VF-Grand Bassa-Sampling Point 15-Segment/Village188,34363036,7c80b98a-8abf-4cfd-a330-b3650f59b5b4,2018-09-13T08:12:53,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,194,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,153,32,District # 3,Faitro,Kona,13,16,12,n/a,n/a,n/a,n/a,n/a,uuid:7f49cbc4-8b5e-40ac-82ae-3c777794672b,VF-Grand Bassa-Sampling Point 15-Segment/Village194,34363492,7f49cbc4-8b5e-40ac-82ae-3c777794672b,2018-09-13T08:26:32,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,185,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,10,District # 3,Wodorgbah,Kargar / Yard,13,5,1,6.192721666666667 -9.64842 98.5 4.9,6.192721666666667,-9.64842,98.5,4.9,uuid:2eef9cc6-abf1-4629-a30f-ed21341d2020,VF-Grand Bassa-Sampling Point 15-Segment/Village185,34363496,2eef9cc6-abf1-4629-a30f-ed21341d2020,2018-09-13T08:26:34,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,228,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,120,16,District # 1,Sayewein,Gerneo,13,8,7,6.33356 -10.121805 107.6 5.0,6.33356,-10.121805,107.6,5.0,uuid:4a25498b-e16e-42ed-8577-4700b14985a5,VF-Grand Bassa-Sampling Point 18-Segment/Village228,34388343,4a25498b-e16e-42ed-8577-4700b14985a5,2018-09-13T18:45:47,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,233,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,65,23,District # 1,Sayewein,Duayou,13,12,12,6.286381666666667 -10.072836666666666 76.1 4.9,6.286381666666667,-10.072836666666666,76.1,4.9,uuid:a429dd6b-6477-45df-af3b-9d9b49c692eb,VF-Grand Bassa-Sampling Point 18-Segment/Village233,34388474,a429dd6b-6477-45df-af3b-9d9b49c692eb,2018-09-13T18:48:36,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,222,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,70,15,District # 1,Sayewein,Whemyou,13,8,3,6.1528816666666675 -9.785928333333334 106.6 4.9,6.1528816666666675,-9.785928333333334,106.6,4.9,uuid:da95982d-e610-431c-8dc4-6ef0ab13d995,VF-Grand Bassa-Sampling Point 18-Segment/Village222,34388501,da95982d-e610-431c-8dc4-6ef0ab13d995,2018-09-13T18:48:52,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,227,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42,11,District # 1,Sayewein,Fuafua-Weon,13,6,3,6.331715000000001 -10.101035 90.5 5.0,6.331715000000001,-10.101035,90.5,5.0,uuid:15aa5567-dad3-46d1-8e07-da0f5a258686,VF-Grand Bassa-Sampling Point 18-Segment/Village227,34388562,15aa5567-dad3-46d1-8e07-da0f5a258686,2018-09-13T18:51:18,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,226,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,8,District # 1,Sayewein,Old Gbanga,13,4,1,5.882203333333333 -10.009486666666668 8.2 4.9,5.882203333333333,-10.009486666666668,8.2,4.9,uuid:a975408f-0659-41d9-9b79-a8ce4022fed7,VF-Grand Bassa-Sampling Point 18-Segment/Village226,34388610,a975408f-0659-41d9-9b79-a8ce4022fed7,2018-09-13T18:53:22,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,225,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,10,District # 1,Sayewein,Isaac,13,5,4,6.323371666666666 -10.104865 126.6 4.6,6.323371666666666,-10.104865,126.6,4.6,uuid:37201b6a-2b37-4678-8392-6615a15866b8,VF-Grand Bassa-Sampling Point 18-Segment/Village225,34388685,37201b6a-2b37-4678-8392-6615a15866b8,2018-09-13T18:55:34,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,221,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,28,District # 1,Sayewein,Fred,13,14,6,5.885195 -10.011338333333333 14.7 4.6,5.885195,-10.011338333333333,14.7,4.6,uuid:7bb94426-e40f-474e-abe0-5d1a3248e303,VF-Grand Bassa-Sampling Point 18-Segment/Village221,34388705,7bb94426-e40f-474e-abe0-5d1a3248e303,2018-09-13T18:55:46,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,224,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,8,District # 1,Sayewein,New Gbanga,13,4,3,6.3210766666666665 -10.077361666666667 71.2 4.6,6.3210766666666665,-10.077361666666667,71.2,4.6,uuid:965f068a-7c69-4c90-8354-1a89cb2739f7,VF-Grand Bassa-Sampling Point 18-Segment/Village224,34388735,965f068a-7c69-4c90-8354-1a89cb2739f7,2018-09-13T18:56:14,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,223,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,10,District # 1,Sayewein,Gber,13,5,3,6.320060000000001 -10.091438333333334 98.8 4.9,6.320060000000001,-10.091438333333334,98.8,4.9,uuid:0e9c21cd-f2c3-4b8c-ab6d-1ff22c68bfcd,VF-Grand Bassa-Sampling Point 18-Segment/Village223,34388786,0e9c21cd-f2c3-4b8c-ab6d-1ff22c68bfcd,2018-09-13T18:56:51,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,231,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,5,District # 1,Sayewein,Nado,13,3,3,6.3547400000000005 -10.106169999999999 97.1 5.0,6.3547400000000005,-10.106169999999999,97.1,5.0,uuid:0db5b696-83e5-45ea-b9eb-e3978d19f7fd,VF-Grand Bassa-Sampling Point 18-Segment/Village231,34388925,0db5b696-83e5-45ea-b9eb-e3978d19f7fd,2018-09-13T18:59:20,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,232,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53,20,District # 1,Sayewein,Worhn,13,10,5,6.359598333333334 -10.102853333333334 138.9 5.0,6.359598333333334,-10.102853333333334,138.9,5.0,uuid:6be07363-4d9b-4a8c-b352-40a3f510f03f,VF-Grand Bassa-Sampling Point 18-Segment/Village232,34388927,6be07363-4d9b-4a8c-b352-40a3f510f03f,2018-09-13T18:59:21,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,15,186,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,60,15,District # 3,Wodorgbah,Gud,13,8,8,6.205685 -9.667114999999999 174.7 5.0,6.205685,-9.667114999999999,174.7,5.0,uuid:bc46edf4-bcdc-4099-b82a-9a6c59047ec9,VF-Grand Bassa-Sampling Point 15-Segment/Village186,34388978,bc46edf4-bcdc-4099-b82a-9a6c59047ec9,2018-09-13T19:00:30,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,229,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,60,17,District # 1,Sayewein,Bai,13,9,8,6.347953333333334 -10.116359999999998 86.3 4.8,6.347953333333334,-10.116359999999998,86.3,4.8,uuid:66473588-bc26-415d-be15-57b299c0c5f8,VF-Grand Bassa-Sampling Point 18-Segment/Village229,34389107,66473588-bc26-415d-be15-57b299c0c5f8,2018-09-13T19:03:03,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,18,230,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,5,District # 1,Sayewein,Bai mission,13,3,2,6.350009999999999 -10.11247 121.7 4.3,6.350009999999999,-10.11247,121.7,4.3,uuid:e6b79ed0-5c80-470e-8e06-fb082f81ceb0,VF-Grand Bassa-Sampling Point 18-Segment/Village230,34389108,e6b79ed0-5c80-470e-8e06-fb082f81ceb0,2018-09-13T19:03:04,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,247,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,9,District # 3,Dohnwein,Karr's / Gbah Tumah,13,5,2,6.415691666666667 -9.478618333333333 229.4 5.0,6.415691666666667,-9.478618333333333,229.4,5.0,uuid:8b0626bb-4c60-4d5e-94c8-222b84732007,VF-Grand Bassa-Sampling Point 20-Segment/Village247,34393662,8b0626bb-4c60-4d5e-94c8-222b84732007,2018-09-13T21:36:25,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,251,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,120,36,District # 2,Gogowein,Gonoe / Garvah,13,18,14,6.351233333333332 -9.514841666666666 216.9 5.0,6.351233333333332,-9.514841666666666,216.9,5.0,uuid:2a376752-deac-49e5-8d9f-17f27d0c62c7,VF-Grand Bassa-Sampling Point 20-Segment/Village251,34393835,2a376752-deac-49e5-8d9f-17f27d0c62c7,2018-09-13T21:41:08,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,254,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45,13,District # 3,Dohnwein,Joemlue,13,7,5,6.367111666666667 -9.555376666666666 204.6 4.9,6.367111666666667,-9.555376666666666,204.6,4.9,uuid:1da54fc1-35fc-41f8-b38e-824d962a4cce,VF-Grand Bassa-Sampling Point 20-Segment/Village254,34393894,1da54fc1-35fc-41f8-b38e-824d962a4cce,2018-09-13T21:44:21,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,255,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,85,10,District # 2,Gogowein,Two Cent,13,5,3,6.410823333333334 -9.483356666666667 263.5 4.8,6.410823333333334,-9.483356666666667,263.5,4.8,uuid:c2aa2c1c-ddae-4b5f-bbfc-2deab7615979,VF-Grand Bassa-Sampling Point 20-Segment/Village255,34393959,c2aa2c1c-ddae-4b5f-bbfc-2deab7615979,2018-09-13T21:46:22,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,256,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,96,30,District # 3,Dohnwein,Teewaygar Village,13,15,12,6.370656666666667 -9.603988333333332 198.4 4.9,6.370656666666667,-9.603988333333332,198.4,4.9,uuid:8aea54e7-3cbc-486d-bede-246c3f2b3a90,VF-Grand Bassa-Sampling Point 20-Segment/Village256,34394003,8aea54e7-3cbc-486d-bede-246c3f2b3a90,2018-09-13T21:50:17,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,248,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,22,District # 3,Dohnwein,Yarkpah,13,11,11,6.374336666666666 -9.499398333333334 223.0 4.9,6.374336666666666,-9.499398333333334,223.0,4.9,uuid:df823bc4-e272-459a-a112-109d3afac70f,VF-Grand Bassa-Sampling Point 20-Segment/Village248,34394236,df823bc4-e272-459a-a112-109d3afac70f,2018-09-13T21:58:05,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,12,147,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34,10,District # 1,Doe,Johnny Garyah,13,5,2,6.177364999999999 -10.17452 114.5 4.8,6.177364999999999,-10.17452,114.5,4.8,uuid:79efed3c-47e9-441d-9ebd-02785f95bca9,VF-Grand Bassa-Sampling Point 12-Segment/Village147,34395365,79efed3c-47e9-441d-9ebd-02785f95bca9,2018-09-13T22:43:26,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
1,Urban Montserrado,12,34,Z800 New Matadi,Segment  1,457,99,"https://www.google.co.uk/maps/place/6.30549442327094,-10.7712003290714",3,7,14,3,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.182658333333334 -10.177443333333335 73.2 5.0,6.182658333333334,-10.177443333333335,73.2,5.0,uuid:e6ab4f77-47e0-4ffc-811d-913bdb811662,VF-Urban Montserrado-Sampling Point 12-Segment/Village34,34395379,e6ab4f77-47e0-4ffc-811d-913bdb811662,2018-09-13T22:43:39,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,12,151,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,3,District # 1,Doe,John Clarke Village,13,2,1,6.198499999999999 -10.167883333333332 29.3 4.9,6.198499999999999,-10.167883333333332,29.3,4.9,uuid:8c6cc1a1-6f92-4c5a-aa57-f82ef6f42868,VF-Grand Bassa-Sampling Point 12-Segment/Village151,34395400,8c6cc1a1-6f92-4c5a-aa57-f82ef6f42868,2018-09-13T22:43:55,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,12,154,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Doe,Thomas Vonzih,13,2,1,6.204568333333333 -10.159056666666666 69.7 5.0,6.204568333333333,-10.159056666666666,69.7,5.0,uuid:961c55e1-c956-4187-b924-4dfb4d5476e5,VF-Grand Bassa-Sampling Point 12-Segment/Village154,34395404,961c55e1-c956-4187-b924-4dfb4d5476e5,2018-09-13T22:43:58,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,12,152,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Doe,Tweah Zammes,13,2,1,6.2003683333333335 -10.165418333333333 102.8 4.9,6.2003683333333335,-10.165418333333333,102.8,4.9,uuid:2556f973-7be6-474f-8ddc-ccafd6cdc105,VF-Grand Bassa-Sampling Point 12-Segment/Village152,34395426,2556f973-7be6-474f-8ddc-ccafd6cdc105,2018-09-13T22:44:14,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,12,153,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,4,District # 1,Doe,Woekpeh Juah,13,2,2,6.162691666666666 -10.182125000000001 73.5 4.8,6.162691666666666,-10.182125000000001,73.5,4.8,uuid:3aa23564-bb94-423d-a22b-5767be77db2e,VF-Grand Bassa-Sampling Point 12-Segment/Village153,34395436,3aa23564-bb94-423d-a22b-5767be77db2e,2018-09-13T22:44:21,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,12,148,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Doe,Beh,13,2,2,6.1785 -10.1788233 83.3 10.0,6.1785,-10.1788233,83.3,10.0,uuid:4ce6de02-5ed2-4193-b1f7-ced0239ca414,VF-Grand Bassa-Sampling Point 12-Segment/Village148,34395449,4ce6de02-5ed2-4193-b1f7-ced0239ca414,2018-09-13T22:44:36,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,249,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,122,22,District # 3,Dohnwein,Logan Village # 1,13,11,10,6.362748333333333 -9.541763333333334 183.4 4.9,6.362748333333333,-9.541763333333334,183.4,4.9,uuid:83ce35ee-5ae7-415d-91f9-9511319a91c8,VF-Grand Bassa-Sampling Point 20-Segment/Village249,34396293,83ce35ee-5ae7-415d-91f9-9511319a91c8,2018-09-13T23:05:43,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,257,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,85,20,District # 3,Dohnwein,Gbenyan Town # 1,13,10,4,6.3723149999999995 -9.565705000000001 200.4 5.0,6.3723149999999995,-9.565705000000001,200.4,5.0,uuid:e486f545-1dd2-4206-aeac-f989ef30f300,VF-Grand Bassa-Sampling Point 20-Segment/Village257,34396322,e486f545-1dd2-4206-aeac-f989ef30f300,2018-09-13T23:07:36,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,16,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,150,11,District # 4,Neetorn,Konoe Village,13,6,1,5.764711666666667 -9.897813333333334 -91.0 5.0,5.764711666666667,-9.897813333333334,-91.0,5.0,uuid:a8f0ea57-db12-45e4-aba6-19f6035d0416,VF-Grand Bassa-Sampling Point 2-Segment/Village16,34405327,a8f0ea57-db12-45e4-aba6-19f6035d0416,2018-09-14T07:27:08,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,38,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,25,District # 4,Jogbahn,Wralakfa,12,13,8,5.790888333333333 -9.78042 60.0 4.9,5.790888333333333,-9.78042,60.0,4.9,uuid:c2e48a4d-65ce-4666-856a-abe15bd0fd63,VF-Grand Bassa-Sampling Point 3-Segment/Village38,34405337,c2e48a4d-65ce-4666-856a-abe15bd0fd63,2018-09-14T07:27:26,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,34,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,150,26,District # 4,Little Kola,Borbor,12,13,6,5.7859300000000005 -9.764483333333335 45.2 5.0,5.7859300000000005,-9.764483333333335,45.2,5.0,uuid:66cabecb-eacb-44d5-8d35-2474c54f7074,VF-Grand Bassa-Sampling Point 3-Segment/Village34,34405346,66cabecb-eacb-44d5-8d35-2474c54f7074,2018-09-14T07:27:41,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,36,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,240,80,District # 4,Jogbahn,Jubia,12,40,20,5.788521666666666 -9.772316666666667 43.3 5.0,5.788521666666666,-9.772316666666667,43.3,5.0,uuid:a0c293f6-3089-42b9-868c-a29a95f02032,VF-Grand Bassa-Sampling Point 3-Segment/Village36,34405358,a0c293f6-3089-42b9-868c-a29a95f02032,2018-09-14T07:28:01,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,33,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36,6,District # 4,Little Kola,Gaye John,12,3,2,5.783208333333333 -9.756783333333335 84.5 4.9,5.783208333333333,-9.756783333333335,84.5,4.9,uuid:08cc410a-d78f-4a19-87df-af8729e9fc31,VF-Grand Bassa-Sampling Point 3-Segment/Village33,34405360,08cc410a-d78f-4a19-87df-af8729e9fc31,2018-09-14T07:28:02,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,27,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,6,District # 4,Little Kola,Whea Village,12,3,3,5.750176666666666 -9.768733333333333 29.9 4.7,5.750176666666666,-9.768733333333333,29.9,4.7,uuid:198854cf-aa63-42d3-9afb-c777935d0e5b,VF-Grand Bassa-Sampling Point 3-Segment/Village27,34405367,198854cf-aa63-42d3-9afb-c777935d0e5b,2018-09-14T07:28:05,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,28,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 4,Little Kola,Kodou Village,12,2,2,5.74655 -9.763679999999999 -6.2 5.0,5.74655,-9.763679999999999,-6.2,5.0,uuid:627a6e98-f17f-4f62-84dd-f390908ebd67,VF-Grand Bassa-Sampling Point 3-Segment/Village28,34405369,627a6e98-f17f-4f62-84dd-f390908ebd67,2018-09-14T07:28:06,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
